article_a,article_b,hamming,title_a,title_b
155/2020/nd-cp+78,155/2020/nđ-cp+78,0,"Điều 78. Trình tự, thủ tục phát hành cổ phiếu mới làm cơ sở cho chào bán chứng chỉ lưu ký tại nước ngoài và đăng ký hỗ trợ phát hành chứng chỉ lưu ký tại nước ngoài trên cơ sở số cổ phiếu đang lưu hành tại Việt Nam","Điều 78. Trình tự, thủ tục phát hành cổ phiếu mới làm cơ sở cho chào bán chứng chỉ lưu ký tại nước ngoài và đăng ký hỗ trợ phát hành chứng chỉ lưu ký tại nước ngoài trên cơ sở số cổ phiếu đang lưu hành tại Việt Nam"
288/2016/tt-btc+7,289/2016/tt-btc+7,0,Điều 7. Quản lý và sử dụng phí,Điều 7. Quản lý và sử dụng phí
63/2019/nđ-+27,63/2019/nđ-cp+27,0,Điều 27. Hành vi vi phạm quy định về việc đăng nhập và sử dụng số liệu về tài sản kết cấu hạ tầng,Điều 27. Hành vi vi phạm quy định về việc đăng nhập và sử dụng số liệu về tài sản kết cấu hạ tầng
155/2020/nd-cp+42,155/2020/nđ-cp+42,0,"Điều 42. Xử lý cổ phiếu nhà đầu tư không đăng ký mua, không nộp tiền mua, số cổ phiếu lẻ","Điều 42. Xử lý cổ phiếu nhà đầu tư không đăng ký mua, không nộp tiền mua, số cổ phiếu lẻ"
155/2020/nd-cp+173,155/2020/nđ-cp+173,0,"Điều 173. Nhiệm vụ, quyền hạn, trách nhiệm của Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam về hoạt động đăng ký biện pháp bảo đảm","Điều 173. Nhiệm vụ, quyền hạn, trách nhiệm của Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam về hoạt động đăng ký biện pháp bảo đảm"
102/2017/nð-cp+61,102/2017/nđ-cp+61,0,Điều 61. Từ chối cung cấp thông tin về biện pháp bảo đảm,Điều 61. Từ chối cung cấp thông tin về biện pháp bảo đảm
155/2020/nd-cp+148,155/2020/nđ-cp+148,0,Điều 148. Thay đổi thông tin liên quan đến mã số giao dịch chứng khoán phải báo cáo Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam,Điều 148. Thay đổi thông tin liên quan đến mã số giao dịch chứng khoán phải báo cáo Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam
06/2011/tt-bgtvt+6,216/2011/tt-bqp+6,0,Điều 6. Chương trình bồi dưỡng kiến thức pháp luật về giao thông đường bộ,Điều 6. Chương trình bồi dưỡng kiến thức pháp luật về giao thông đường bộ
63/2019/nđ-+41,63/2019/nđ-cp+41,0,Điều 41. Hành vi vi phạm quy định về quản lý hàng dự trữ quốc gia,Điều 41. Hành vi vi phạm quy định về quản lý hàng dự trữ quốc gia
155/2020/nd-cp+224,155/2020/nđ-cp+224,0,"Điều 224. Điều kiện tăng, giảm vốn điều lệ quỹ thành viên","Điều 224. Điều kiện tăng, giảm vốn điều lệ quỹ thành viên"
146/2018/nð-cp+19,146/2018/nđ-cp+19,0,"Điều 19. Hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế tại trạm y tế xã, phường, nhà hộ sinh công lập, phòng khám đa khoa khu vực, cơ sở khám bệnh, chữa bệnh của cơ quan, đơn vị, trường học","Điều 19. Hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế tại trạm y tế xã, phường, nhà hộ sinh công lập, phòng khám đa khoa khu vực, cơ sở khám bệnh, chữa bệnh của cơ quan, đơn vị, trường học"
24/2020/nd-cp+11,24/2020/nđ-cp+11,0,"Điều 11. Chi sàng lọc, phát hiện sớm yếu tố nguy cơ đối với sức khỏe của người uống rượu, bia; người mắc bệnh, rối loạn chức năng do uống rượu, bia; người nghiện rượu, bia","Điều 11. Chi sàng lọc, phát hiện sớm yếu tố nguy cơ đối với sức khỏe của người uống rượu, bia; người mắc bệnh, rối loạn chức năng do uống rượu, bia; người nghiện rượu, bia"
155/2020/nd-cp+4,155/2020/nđ-cp+4,0,Điều 4. Xác định tư cách nhà đầu tư chứng khoán chuyên nghiệp,Điều 4. Xác định tư cách nhà đầu tư chứng khoán chuyên nghiệp
146/2013/nđ-cp+4,16/2018/nđ-cp+4,0,Điều 4. Nội dung quản lý nhà nước về công bố tuyến hàng hải và phân luồng giao thông trong lãnh hải Việt Nam,Điều 4. Nội dung quản lý nhà nước về công bố tuyến hàng hải và phân luồng giao thông trong lãnh hải Việt Nam
155/2020/nd-cp+72,155/2020/nđ-cp+72,0,Điều 72. Hồ sơ đề nghị chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài,Điều 72. Hồ sơ đề nghị chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài
19/2019/nđ+9,19/2019/nđ-cp+9,0,Điều 9. Gia nhập dây họ,Điều 9. Gia nhập dây họ
102/2017/nð-cp+67,102/2017/nđ-cp+67,0,"Điều 67. Trách nhiệm xây dựng, vận hành và quản lý Hệ thống dữ liệu quốc gia về biện pháp bảo đảm","Điều 67. Trách nhiệm xây dựng, vận hành và quản lý Hệ thống dữ liệu quốc gia về biện pháp bảo đảm"
155/2020/nd-cp+133,155/2020/nđ-cp+133,0,Điều 133. Đối tượng và thời hạn thực hiện đăng ký giao dịch,Điều 133. Đối tượng và thời hạn thực hiện đăng ký giao dịch
84/2019/nđ-+18,84/2019/nđ-cp+18,0,"Điều 18. Thu hồi Giấy chứng nhận đủ điều kiện sản xuất phân bón, Giấy chứng nhận đủ điều kiện buôn bán phân bón","Điều 18. Thu hồi Giấy chứng nhận đủ điều kiện sản xuất phân bón, Giấy chứng nhận đủ điều kiện buôn bán phân bón"
102/2017/nð-cp+32,102/2017/nđ-cp+32,0,Điều 32. Hồ sơ đăng ký thế chấp tàu biển,Điều 32. Hồ sơ đăng ký thế chấp tàu biển
91/2019/nd-cp+15,91/2019/nđ-cp+15,0,Điều 15. Hủy hoại đất,Điều 15. Hủy hoại đất
155/2020/nd-cp+167,155/2020/nđ-cp+167,0,Điều 167. Hồ sơ đăng ký làm ngân hàng thanh toán đối với ngân hàng thương mại,Điều 167. Hồ sơ đăng ký làm ngân hàng thanh toán đối với ngân hàng thương mại
102/2017/nð-cp+8,102/2017/nđ-cp+8,0,"Điều 8. Người yêu cầu đăng ký, nghĩa vụ và trách nhiệm của người yêu cầu đăng ký","Điều 8. Người yêu cầu đăng ký, nghĩa vụ và trách nhiệm của người yêu cầu đăng ký"
38/2019/nđ-cp+1,72/2018/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
155/2020/nd-cp+53,155/2020/nđ-cp+53,0,Điều 53. Điều kiện công ty đại chúng phát hành cổ phiếu để chào mua công khai,Điều 53. Điều kiện công ty đại chúng phát hành cổ phiếu để chào mua công khai
155/2020/nd-cp+141,155/2020/nđ-cp+141,0,Điều 141. Trách nhiệm thông báo về tỷ lệ sở hữu nước ngoài tối đa của công ty đại chúng,Điều 141. Trách nhiệm thông báo về tỷ lệ sở hữu nước ngoài tối đa của công ty đại chúng
155/2020/nd-cp+145,155/2020/nđ-cp+145,0,Điều 145. Nguyên tắc cấp mã số giao dịch chứng khoán,Điều 145. Nguyên tắc cấp mã số giao dịch chứng khoán
19/2019/nđ+19,19/2019/nđ-cp+19,0,Điều 19. Thứ tự lĩnh họ trong họ không có lãi,Điều 19. Thứ tự lĩnh họ trong họ không có lãi
155/2020/nd-cp+132,155/2020/nđ-cp+132,0,"Điều 132. Trách nhiệm của tổ chức phát hành chứng chỉ lưu ký niêm yết, giao dịch tại Sở giao dịch chứng khoán nước ngoài","Điều 132. Trách nhiệm của tổ chức phát hành chứng chỉ lưu ký niêm yết, giao dịch tại Sở giao dịch chứng khoán nước ngoài"
63/2019/nđ-+32,63/2019/nđ-cp+32,0,"Điều 32. Hành vi vi phạm quy định của pháp luật thực hành tiết kiệm, chống lãng phí trong quản lý, sử dụng quỹ có nguồn gốc từ ngân sách nhà nước","Điều 32. Hành vi vi phạm quy định của pháp luật thực hành tiết kiệm, chống lãng phí trong quản lý, sử dụng quỹ có nguồn gốc từ ngân sách nhà nước"
155/2020/nd-cp+50,155/2020/nđ-cp+50,0,"Điều 50. Hồ sơ công ty đại chúng đăng ký phát hành cổ phiếu để hoán đổi cổ phần cho cổ đông công ty cổ phần chưa đại chúng, hoán đổi phần vốn góp cho thành viên góp vốn của công ty trách nhiệm hữu hạn","Điều 50. Hồ sơ công ty đại chúng đăng ký phát hành cổ phiếu để hoán đổi cổ phần cho cổ đông công ty cổ phần chưa đại chúng, hoán đổi phần vốn góp cho thành viên góp vốn của công ty trách nhiệm hữu hạn"
03/2021/tt-bgddt+10,03/2021/tt-bgdđt+10,0,Điều 10. Điều khoán áp dụng,Điều 10. Điều khoán áp dụng
155/2020/nd-cp+268,155/2020/nđ-cp+268,0,"Điều 268. Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán","Điều 268. Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán"
155/2020/nd-cp+102,155/2020/nđ-cp+102,0,"Điều 102. Điều kiện, hồ sơ, trình tự, thủ tục đăng ký thành viên giao dịch của công ty chứng khoán hình thành sau hợp nhất, sáp nhập","Điều 102. Điều kiện, hồ sơ, trình tự, thủ tục đăng ký thành viên giao dịch của công ty chứng khoán hình thành sau hợp nhất, sáp nhập"
35/2014/tt-bca+2,36/2014/tt-bca+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
160/2018/nđ-cp+13,66/2014/nđ-cp+13,0,"Điều 13. Vận động, quyên góp và phân bổ nguồn lực từ cộng đồng","Điều 13. Vận động, quyên góp và phân bổ nguồn lực từ cộng đồng"
102/2017/nð-cp+35,102/2017/nđ-cp+35,0,Điều 35. Hồ sơ sửa chữa sai sót nội dung biện pháp bảo đảm bằng tàu biển đã đăng ký do lỗi của cơ quan đăng ký,Điều 35. Hồ sơ sửa chữa sai sót nội dung biện pháp bảo đảm bằng tàu biển đã đăng ký do lỗi của cơ quan đăng ký
24/2020/nd-cp+9,24/2020/nđ-cp+9,0,"Điều 9. Chỉ tổ chức các cuộc thi tìm hiểu, sáng kiến về phòng, chống tác hại của rượu, bia","Điều 9. Chỉ tổ chức các cuộc thi tìm hiểu, sáng kiến về phòng, chống tác hại của rượu, bia"
155/2020/nd-cp+65,155/2020/nđ-cp+65,0,Điều 65. Tài liệu báo cáo phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong công ty của công ty đại chúng,Điều 65. Tài liệu báo cáo phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong công ty của công ty đại chúng
160/2018/nđ-cp+2,66/2014/nđ-cp+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
160/2018/nđ-cp+2,94/2014/nđ-cp+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
66/2014/nđ-cp+2,94/2014/nđ-cp+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
155/2020/nd-cp+169,155/2020/nđ-cp+169,0,"Điều 169. Đối tượng, phạm vi và nguyên tắc thực hiện đăng ký biện pháp bảo đảm","Điều 169. Đối tượng, phạm vi và nguyên tắc thực hiện đăng ký biện pháp bảo đảm"
155/2020/nd-cp+60,155/2020/nđ-cp+60,0,Điều 60. Điều kiện công ty đại chúng phát hành cổ phiếu để trả cổ tức,Điều 60. Điều kiện công ty đại chúng phát hành cổ phiếu để trả cổ tức
155/2020/nd-cp+161,155/2020/nđ-cp+161,0,"Điều 161. Thay đổi thông tin thành viên lưu ký, thành viên bù trừ","Điều 161. Thay đổi thông tin thành viên lưu ký, thành viên bù trừ"
155/2020/nd-cp+302,155/2020/nđ-cp+302,0,"Điều 302. Ứng phó, khắc phục sự cố, sự kiện, biến động ảnh hưởng đến an toàn, ổn định và tính toàn vẹn của thị trường chứng khoán","Điều 302. Ứng phó, khắc phục sự cố, sự kiện, biến động ảnh hưởng đến an toàn, ổn định và tính toàn vẹn của thị trường chứng khoán"
146/2018/nð-cp+5,146/2018/nđ-cp+5,0,Điều 5. Nhóm tham gia bảo hiểm y tế theo hộ gia đình,Điều 5. Nhóm tham gia bảo hiểm y tế theo hộ gia đình
63/2019/nđ-+59,63/2019/nđ-cp+59,0,"Điều 59. Hành vi vi phạm thủ tục, thời hạn thanh toán tạm ứng ngân sách nhà nước","Điều 59. Hành vi vi phạm thủ tục, thời hạn thanh toán tạm ứng ngân sách nhà nước"
63/2019/nđ-+13,63/2019/nđ-cp+13,0,"Điều 13. Hành vi vi phạm hành chính đối với các quy định về sử dụng tài sản công vào mục đích kinh doanh, cho thuê, liên doanh, liên kết","Điều 13. Hành vi vi phạm hành chính đối với các quy định về sử dụng tài sản công vào mục đích kinh doanh, cho thuê, liên doanh, liên kết"
155/2020/nd-cp+117,155/2020/nđ-cp+117,0,"Điều 117. Thay đổi đăng ký niêm yết cổ phiếu, chứng chỉ quỹ khi thay đổi số lượng cổ phiếu, chứng chỉ quỹ niêm yết không thuộc trường hợp sáp nhập, tách công ty hoặc các trường hợp cơ cấu lại doanh nghiệp","Điều 117. Thay đổi đăng ký niêm yết cổ phiếu, chứng chỉ quỹ khi thay đổi số lượng cổ phiếu, chứng chỉ quỹ niêm yết không thuộc trường hợp sáp nhập, tách công ty hoặc các trường hợp cơ cấu lại doanh nghiệp"
155/2020/nd-cp+6,155/2020/nđ-cp+6,0,"Điều 6. Quy định chung về việc nộp, bổ sung hồ sơ, tài liệu báo cáo","Điều 6. Quy định chung về việc nộp, bổ sung hồ sơ, tài liệu báo cáo"
102/2017/nð-cp+7,102/2017/nđ-cp+7,0,"Điều 7. Nguyên tắc đăng ký, cung cấp thông tin về biện pháp bảo đảm","Điều 7. Nguyên tắc đăng ký, cung cấp thông tin về biện pháp bảo đảm"
155/2020/nd-cp+140,155/2020/nđ-cp+140,0,Điều 140. Chứng chỉ lưu ký không có quyền biểu quyết,Điều 140. Chứng chỉ lưu ký không có quyền biểu quyết
155/2020/nd-cp+212,155/2020/nđ-cp+212,0,"Điều 212. Hồ sơ, thủ tục thu hồi Giấy chứng nhận đăng ký hoạt động văn phòng đại diện công ty chứng khoán, công ty quản lý quỹ nước ngoài tại Việt Nam","Điều 212. Hồ sơ, thủ tục thu hồi Giấy chứng nhận đăng ký hoạt động văn phòng đại diện công ty chứng khoán, công ty quản lý quỹ nước ngoài tại Việt Nam"
63/2019/nđ-+4,63/2019/nđ-cp+4,0,Điều 4. Hình thức xử phạt vi phạm hành chính và biện pháp khắc phục hậu quả,Điều 4. Hình thức xử phạt vi phạm hành chính và biện pháp khắc phục hậu quả
155/2020/nd-cp+227,155/2020/nđ-cp+227,0,"Điều 227. Hồ sơ thay đổi ngân hàng lưu ký, ngân hàng giám sát","Điều 227. Hồ sơ thay đổi ngân hàng lưu ký, ngân hàng giám sát"
155/2020/nd-cp+228,155/2020/nđ-cp+228,0,"Điều 228. Hồ sơ thay đổi tên quỹ, công ty quản lý quỹ đầu tư chứng khoán","Điều 228. Hồ sơ thay đổi tên quỹ, công ty quản lý quỹ đầu tư chứng khoán"
24/2020/nd-cp+22,24/2020/nđ-cp+22,0,Điều 22. Trách nhiệm quản lý nhà nước của Bộ Thông tin và Truyền thông,Điều 22. Trách nhiệm quản lý nhà nước của Bộ Thông tin và Truyền thông
146/2018/nð-cp+2,146/2018/nđ-cp+2,0,Điều 2. Nhóm do cơ quan bảo hiểm xã hội đóng,Điều 2. Nhóm do cơ quan bảo hiểm xã hội đóng
24/2020/nd-cp+15,24/2020/nđ-cp+15,0,"Điều 15. Trách nhiệm chung trong quản lý nhà nước về phòng, chống tác hại của rượu, bia của bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ","Điều 15. Trách nhiệm chung trong quản lý nhà nước về phòng, chống tác hại của rượu, bia của bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ"
24/2020/nd-cp+7,24/2020/nđ-cp+7,0,"Điều 7. Nội dung chi cho hoạt động phòng, chống tác hại của rượu, bia","Điều 7. Nội dung chi cho hoạt động phòng, chống tác hại của rượu, bia"
155/2020/nd-cp+171,155/2020/nđ-cp+171,0,Điều 171. Cung cấp thông tin về đăng ký biện pháp bảo đảm,Điều 171. Cung cấp thông tin về đăng ký biện pháp bảo đảm
102/2017/nð-cp+28,102/2017/nđ-cp+28,0,"Điều 28. Hồ sơ đăng ký văn bản thông báo về việc xử lý tài sản cầm cố tàu bay, thế chấp tàu bay","Điều 28. Hồ sơ đăng ký văn bản thông báo về việc xử lý tài sản cầm cố tàu bay, thế chấp tàu bay"
11/2016/tt-byt+17,15/2019/tt-byt+26,1,Điều 17. Phương thức một giai đoạn hai túi hồ sơ,Điều 26. Phương thức một giai đoạn hai túi hồ sơ
09/2015/nđ-cp+1,76/2017/nđ-cp+1,1,Điều 1. Đối tượng điều chỉnh,Điều 1. Đối tượng điều chỉnh
09/2015/nđ-cp+1,88/2018/nđ-cp+1,1,Điều 1. Đối tượng điều chỉnh,Điều 1. Đối tượng điều chỉnh
68/2020/qh14+13,91/2015/qh13+42,1,Điều 13. Nơi cư trú của người được giám hộ,Điều 42. Nơi cư trú của người được giám hộ
41/2019/qh14+8,53/2010/qh12+7,1,"Điều 8. Phổ biến, giáo dục pháp luật về thi hành án hình sự","Điều 7. Phổ biến, giáo dục pháp luật về thi hành án hình sự"
136/2013/tt-btc+28,36/2019/tt-btc+26,2,Điều 28. Nhiệm vụ và quyền hạn của Hội đồng giám sát xổ số trong giám sát việc kiểm tra định kỳ thiết bị quay số mở thưởng,Điều 26. Nhiệm vụ và quyền hạn của Hội đồng giám sát xổ số trong giám sát việc kiểm tra định kỳ thiết bị quay số mở thưởng
26/2014/ttlt-btc-bct+9,28/2018/tt-btc+14,2,"Điều 9. Kiểm tra, giám sát, thông tin báo cáo","Điều 14. Kiểm tra, giám sát, thông tin báo cáo"
79/2013/nđ-cp+9,95/2016/nđ-cp+8,2,Điều 9. Vi phạm quy định về yêu cầu đầy đủ của báo cáo thống kê,Điều 8. Vi phạm quy định về yêu cầu đầy đủ của báo cáo thống kê
